venue_name,match_id,match_home_team,match_away_team,match_date,match_local_time,match_attendance,match_round,match_home_team_goals,match_home_team_behinds,match_home_team_score,match_away_team_goals,match_away_team_behinds,match_away_team_score,match_margin,match_winner,match_weather_temp_c,player_id,player_first_name,player_last_name,player_team,kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,player_position,player_name,position_group,won_match,round_number,weather_MOSTLY_SUNNY,weather_OVERCAST,weather_RAIN,weather_SUNNY,weather_THUNDERSTORMS,weather_WINDY,is_home,match_closeness,team_score,opponent_score
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,12847,Joel,Amartey,Sydney,6,4,4,10,8,80,2,1,0,0,0,2,0,3,1,1,0,4,7,1,1,1,0,0,79,49,0,0,7,130,2,1,0,0,0,3,1,0,5,2,2,0,0.0,1,0,3,5.1,0,1,3,1,FF,Joel Amartey,FWD,1,24,0,0,1,0,0,0,1,31,121,90
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,12853,James,Jordon,Sydney,6,1,12,18,14,78,0,0,0,4,1,2,0,1,0,1,0,4,14,0,0,0,0,2,92,58,0,0,4,166,3,2,2,0,0,0,0,7,4,0,4,0,0.0,0,0,24,7.1,0,0,0,0,HFFR,James Jordon,FWD,1,24,0,0,1,0,0,0,1,31,121,90
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,12855,Sam,Berry,Adelaide,8,0,14,22,18,82,1,0,0,4,0,6,6,4,2,1,0,7,15,0,0,1,0,1,73,73,1,5,7,303,4,0,0,0,0,0,0,9,6,0,4,0,0.0,0,0,20,13.1,0,1,1,0,INT,Sam Berry,MID,0,24,0,0,1,0,0,0,0,31,90,121
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,12863,Logan,McDonald,Sydney,10,6,7,17,11,65,3,0,0,2,2,2,0,4,0,0,0,3,14,0,2,3,0,0,91,88,0,0,7,233,3,1,0,0,0,0,0,3,7,1,2,0,0.0,0,1,8,4.2,0,0,4,1,FPL,Logan McDonald,FWD,1,24,0,0,1,0,0,0,1,31,121,90
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,12864,Errol,Gulden,Sydney,14,4,10,24,16,67,2,0,0,3,2,3,8,2,2,2,0,10,13,0,0,1,0,1,79,94,1,7,8,291,5,2,0,0,0,0,0,10,9,0,8,0,0.0,0,0,25,16.3,0,1,2,0,WR,Errol Gulden,MID,1,24,0,0,1,0,0,0,1,31,121,90
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,12865,Braeden,Campbell,Sydney,9,6,5,14,13,93,0,0,0,1,2,2,0,2,0,1,0,4,11,0,1,2,0,3,77,56,0,0,6,289,1,2,0,0,0,0,0,6,8,0,3,0,0.0,1,1,12,14.2,0,0,0,0,INT,Braeden Campbell,MID,1,24,0,0,1,0,0,0,1,31,121,90
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,12875,Nick,Murray,Adelaide,4,0,3,7,6,86,0,0,0,3,4,1,1,3,1,1,0,4,1,0,0,2,0,0,80,28,0,1,1,153,2,3,0,1,2,0,0,7,3,0,3,0,0.0,0,0,9,5.3,0,1,0,1,CHB,Nick Murray,DEF,0,24,0,0,1,0,0,0,0,31,90,121
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,12893,Riley,Thilthorpe,Adelaide,12,8,4,16,9,56,3,3,6,3,0,3,3,2,0,0,0,7,9,2,7,3,0,1,82,107,1,2,9,323,3,1,2,0,0,2,0,4,5,2,3,2,40.0,0,2,9,10.5,15,0,7,3,CHF,Riley Thilthorpe,FWD,0,24,0,0,1,0,0,0,0,31,90,121
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,12916,Josh,Worrell,Adelaide,8,4,7,15,11,73,0,0,0,0,5,1,0,1,0,0,0,3,11,0,0,4,0,0,63,50,0,0,1,205,1,3,0,0,1,0,0,4,5,0,3,0,0.0,0,0,9,7.5,0,0,0,3,HBFR,Josh Worrell,DEF,0,24,0,0,1,0,0,0,0,31,90,121
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,12956,Jake,Soligo,Adelaide,13,4,12,25,17,68,0,1,0,3,2,8,2,4,0,0,0,8,17,0,0,0,0,0,76,88,0,2,6,398,3,4,0,0,0,0,0,7,7,0,8,0,0.0,1,0,19,11.4,0,1,1,0,HFFL,Jake Soligo,FWD,0,24,0,0,1,0,0,0,0,31,90,121
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,12993,Matt,Roberts,Sydney,23,10,8,31,27,87,0,0,0,3,3,3,1,3,1,1,0,3,22,0,0,5,2,1,84,125,1,0,6,436,4,3,0,0,0,0,0,10,20,0,3,0,0.0,1,0,15,10.3,0,0,0,4,INT,Matt Roberts,MID,1,24,0,0,1,0,0,0,1,31,121,90
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,13038,Max,Michalanney,Adelaide,4,4,7,11,8,73,0,0,0,3,1,0,0,3,0,0,0,2,8,0,0,3,0,0,79,50,0,0,2,87,2,2,0,0,1,0,0,5,3,0,2,0,0.0,1,0,7,3.2,0,1,0,3,BPL,Max Michalanney,DEF,0,24,0,0,1,0,0,0,0,31,90,121
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,13084,Luke,Nankervis,Adelaide,12,5,7,19,16,84,1,0,0,1,1,2,0,4,0,1,0,2,18,0,1,2,0,1,81,72,0,0,5,366,1,3,0,0,0,0,0,8,10,0,2,0,0.0,0,1,14,10.7,0,0,1,2,BPR,Luke Nankervis,DEF,0,24,0,0,1,0,0,0,0,31,90,121
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,13088,James,Borlase,Adelaide,1,0,7,8,7,88,0,0,0,1,1,0,0,0,0,0,0,6,2,0,0,6,0,0,96,21,0,0,3,83,0,6,0,0,1,0,0,6,0,0,6,0,0.0,0,0,8,10.8,0,2,0,6,FB,James Borlase,DEF,0,24,0,0,1,0,0,0,0,31,90,121
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,13133,Daniel,Curtin,Adelaide,7,4,3,10,7,70,1,0,0,1,0,1,0,2,0,0,0,4,5,1,1,1,1,1,68,49,0,0,4,151,3,0,1,0,0,0,0,4,5,1,3,0,0.0,0,1,16,11.1,0,0,1,0,INT,Daniel Curtin,MID,0,24,0,0,1,0,0,0,0,31,90,121
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,13151,Billy,Dowling,Adelaide,12,8,9,21,15,71,0,1,0,1,2,4,1,4,0,0,0,4,17,0,1,0,0,2,82,83,0,1,5,344,4,2,0,0,0,0,0,6,7,0,4,0,0.0,0,0,16,2.1,0,1,1,0,INT,Billy Dowling,MID,0,24,0,0,1,0,0,0,0,31,90,121
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,13157,Caiden,Cleary,Sydney,7,2,9,16,8,50,0,1,0,1,0,3,2,3,0,0,0,7,8,0,0,0,0,0,91,50,0,2,6,199,2,3,0,0,0,1,0,5,1,0,7,0,0.0,0,0,18,3.3,0,1,1,0,CHF,Caiden Cleary,FWD,1,24,0,0,1,0,0,0,1,31,121,90
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,13161,Zac,Taylor,Adelaide,7,3,6,13,10,77,3,1,0,1,0,0,1,1,3,1,0,8,7,0,2,0,0,0,72,65,0,1,8,151,1,3,1,0,0,0,0,6,6,1,5,0,0.0,0,0,17,14.9,0,3,4,0,WL,Zac Taylor,MID,0,24,0,0,1,0,0,0,0,31,90,121
SCG,16830,Sydney,Adelaide,2024-08-24,19:40:00,0,24,18,13,121,13,12,90,31,Sydney,26,13166,Hugh,Bond,Adelaide,2,0,5,7,6,86,0,0,0,6,1,0,2,2,2,1,0,5,2,0,0,1,0,0,89,39,1,1,3,-2,1,1,1,0,1,1,0,8,1,0,4,0,0.0,0,0,17,6.0,0,2,0,0,HBFL,Hugh Bond,DEF,0,24,0,0,1,0,0,0,0,31,90,121
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,11683,Callan,Ward,Greater Western Sydney,6,5,11,17,10,59,0,1,0,2,0,1,2,2,0,1,0,5,12,0,1,0,1,1,91,61,0,2,3,206,3,4,0,0,0,0,0,8,2,0,5,0,0.0,2,0,12,2.4,0,0,1,0,WL,Callan Ward,MID,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,11874,Liam,Jones,Western Bulldogs,3,2,2,5,4,80,0,0,0,0,2,0,0,2,0,1,0,3,2,1,0,9,0,0,92,16,0,0,1,129,2,4,0,0,2,0,0,4,3,0,2,0,0.0,2,0,4,5.0,0,1,0,9,FB,Liam Jones,DEF,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,11904,Tom,Liberatore,Western Bulldogs,8,0,16,24,18,75,1,1,0,5,0,2,8,2,1,0,0,17,10,0,0,3,0,1,82,84,2,6,8,193,2,3,0,0,0,0,0,6,4,3,11,0,0.0,0,0,20,19.9,0,3,3,0,R,Tom Liberatore,MID,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,11998,Lachlan,Keeffe,Greater Western Sydney,1,0,5,6,4,67,0,0,21,5,0,1,1,0,1,0,0,6,1,0,0,4,0,0,68,55,0,1,2,77,0,2,2,0,0,0,0,9,1,1,3,6,48.8,0,0,12,7.9,43,1,0,1,INT,Lachlan Keeffe,MID,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12023,Stephen,Coniglio,Greater Western Sydney,8,0,11,19,8,42,0,0,0,0,1,2,4,5,2,1,0,11,7,0,0,0,0,0,78,45,2,2,0,252,4,0,0,0,0,0,0,11,0,0,6,0,0.0,0,0,17,3.7,0,0,0,0,WR,Stephen Coniglio,MID,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12026,Toby,Greene,Greater Western Sydney,10,3,1,11,6,55,2,3,0,5,0,5,1,4,2,1,0,4,8,0,1,1,0,1,90,75,0,1,7,316,3,2,2,0,0,0,0,3,5,0,2,0,0.0,0,1,21,7.9,0,2,5,0,FPR,Toby Greene,FWD,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12058,Adam,Treloar,Western Bulldogs,11,3,13,24,16,67,0,0,0,6,0,5,6,4,1,1,0,9,17,0,0,0,0,0,71,90,0,6,4,373,5,3,0,0,0,0,0,2,4,1,8,0,0.0,0,0,9,5.9,0,3,0,0,C,Adam Treloar,MID,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12096,Nick,Haynes,Greater Western Sydney,10,2,4,14,7,50,0,0,0,1,3,3,0,10,0,1,0,4,9,0,0,1,0,1,71,45,0,0,3,319,6,5,0,0,0,0,0,6,5,0,4,0,0.0,0,1,9,-3.1,0,2,0,1,INT,Nick Haynes,MID,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12147,Lachie,Whitfield,Greater Western Sydney,29,9,13,42,36,86,0,0,0,3,9,3,1,4,1,2,0,7,26,0,0,0,0,0,85,147,0,1,1,710,7,7,2,0,1,0,0,10,26,0,6,0,0.0,1,1,14,10.1,0,0,0,0,HBFL,Lachie Whitfield,DEF,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12169,Taylor,Duryea,Western Bulldogs,10,3,8,18,13,72,0,0,0,2,3,2,2,3,0,1,0,7,10,1,0,1,0,0,76,60,0,2,1,340,3,6,0,0,0,0,0,7,6,0,6,0,0.0,2,0,8,8.4,0,0,0,1,BPL,Taylor Duryea,DEF,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12172,Jack,Macrae,Western Bulldogs,8,2,15,23,19,83,0,0,0,7,1,2,3,1,1,1,0,12,12,0,0,0,0,0,79,86,0,3,4,222,2,2,0,0,0,0,0,5,6,2,11,0,0.0,0,0,14,15.4,0,0,0,0,INT,Jack Macrae,MID,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12262,Josh,Kelly,Greater Western Sydney,18,3,8,26,12,46,1,0,0,3,3,6,5,6,0,2,0,12,13,0,0,2,0,1,94,91,0,5,4,700,9,1,0,0,0,0,0,20,7,1,7,0,0.0,0,0,33,19.4,0,0,1,0,RR,Josh Kelly,MID,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12277,Marcus,Bontempelli,Western Bulldogs,12,0,10,22,13,59,1,0,0,7,3,7,11,4,2,0,0,17,8,0,0,4,0,1,84,92,6,5,9,402,3,2,1,0,0,0,0,6,7,2,9,0,0.0,0,0,21,22.1,0,4,1,0,RR,Marcus Bontempelli,MID,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12289,Rory,Lobb,Western Bulldogs,6,3,4,10,7,70,0,0,0,2,3,1,0,1,1,0,0,6,4,2,0,4,0,0,100,44,0,0,1,158,2,8,0,0,2,0,0,6,3,0,2,0,0.0,3,0,11,9.3,0,1,0,3,CHB,Rory Lobb,DEF,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12326,Jesse,Hogan,Greater Western Sydney,8,6,4,12,7,58,2,2,0,2,0,1,0,2,0,0,0,6,6,2,4,0,0,1,86,72,0,0,7,154,2,0,1,0,0,1,0,1,6,2,4,0,0.0,0,0,5,5.6,0,0,4,0,FF,Jesse Hogan,FWD,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12362,Bailey,Dale,Western Bulldogs,18,3,9,27,24,89,1,0,0,2,7,4,3,2,2,0,0,8,14,0,0,1,1,0,84,97,0,3,3,569,2,6,0,0,0,0,0,3,15,0,7,0,0.0,1,0,7,20.3,0,1,1,1,HBFR,Bailey Dale,DEF,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12382,Caleb,Daniel,Western Bulldogs,11,4,12,23,18,78,1,0,0,3,3,2,3,2,1,0,0,9,15,0,0,2,0,0,83,88,1,2,6,273,5,6,0,0,0,0,0,5,7,2,8,0,0.0,0,0,12,16.2,0,3,1,1,HFFR,Caleb Daniel,FWD,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12449,Bailey,Williams,Western Bulldogs,13,6,9,22,17,77,1,0,0,2,0,4,0,2,0,0,0,4,15,0,0,4,0,0,90,89,0,0,3,495,5,3,0,0,0,0,0,5,10,1,3,0,0.0,0,0,17,13.1,0,0,1,2,WR,Bailey Williams,MID,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12470,Harry,Himmelberg,Greater Western Sydney,17,8,5,22,20,91,0,0,0,1,10,0,0,4,3,1,0,4,15,1,0,2,0,0,83,89,0,0,3,579,5,7,0,0,0,0,0,5,16,0,2,0,0.0,3,0,7,12.2,0,0,0,2,BPL,Harry Himmelberg,DEF,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12541,Harry,Perryman,Greater Western Sydney,8,3,10,18,13,72,0,0,0,1,4,3,0,0,0,0,0,2,15,0,0,0,0,0,76,57,0,0,1,367,4,3,0,0,0,0,0,11,7,0,2,0,0.0,1,0,16,2.1,0,1,0,0,HBFR,Harry Perryman,DEF,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12548,Tim,English,Western Bulldogs,9,7,8,17,12,71,0,0,18,2,2,5,4,6,0,1,0,8,9,3,1,6,0,0,84,87,1,3,3,353,5,6,0,0,2,0,0,5,5,0,3,7,22.8,4,0,14,10.9,79,3,1,4,RK,Tim English,RUC,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12602,Aaron,Naughton,Western Bulldogs,6,4,4,10,5,50,2,0,0,2,0,0,0,6,0,2,0,7,2,2,3,0,0,0,74,52,0,0,3,134,6,2,1,0,0,1,0,1,2,1,5,0,0.0,0,0,12,2.7,0,0,3,0,CHF,Aaron Naughton,FWD,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12612,Ed,Richards,Western Bulldogs,15,3,14,29,16,55,2,1,0,4,2,8,4,8,0,2,0,12,17,0,0,1,0,0,80,105,1,3,8,556,6,2,1,0,0,1,0,10,6,2,11,0,0.0,0,1,31,20.0,0,1,3,0,WL,Ed Richards,MID,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12651,Sam,Taylor,Greater Western Sydney,5,5,10,15,13,87,0,0,0,5,3,0,0,3,3,1,0,8,7,0,0,8,0,0,99,70,0,0,1,112,2,11,0,1,1,0,0,10,5,0,5,0,0.0,3,0,13,11.5,0,1,0,8,FB,Sam Taylor,DEF,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12749,Connor,Idun,Greater Western Sydney,8,3,11,19,13,68,0,0,0,0,4,2,0,2,1,0,0,9,9,1,0,6,0,0,86,56,0,0,3,350,4,11,0,0,1,0,0,10,5,1,7,0,0.0,1,0,13,14.3,0,2,0,5,BPR,Connor Idun,DEF,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12766,Tom,Green,Greater Western Sydney,11,2,26,37,20,54,1,0,0,0,1,1,7,7,0,1,0,17,18,0,1,1,0,0,82,94,5,2,2,244,6,5,0,0,0,0,0,11,5,0,12,0,0.0,0,0,23,10.4,0,0,1,0,C,Tom Green,MID,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12781,Laitham,Vandermeer,Western Bulldogs,1,1,0,1,1,100,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,13,14,0,0,0,-2,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0,4,1.6,0,0,0,0,FPR,Laitham Vandermeer,FWD,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12801,Cody,Weightman,Western Bulldogs,8,1,11,19,12,63,1,2,0,6,1,1,0,4,3,1,0,7,12,0,0,3,0,1,81,81,0,0,8,272,3,3,3,0,0,1,0,2,3,2,4,0,0.0,1,0,21,11.9,0,1,4,0,FPL,Cody Weightman,FWD,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12822,Xavier,O'Halloran,Greater Western Sydney,3,0,5,8,6,75,0,0,0,3,0,3,0,2,1,1,0,5,3,0,0,0,0,0,74,29,0,0,0,154,2,1,0,0,0,1,0,7,2,2,4,0,0.0,0,0,15,5.9,0,0,0,0,INT,Xavier O'Halloran,MID,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12845,Jack,Buckley,Greater Western Sydney,8,6,6,14,12,86,0,0,0,4,4,0,0,0,0,0,0,5,8,2,0,6,0,0,100,70,0,0,1,295,2,7,0,1,2,1,1,7,7,0,3,0,0.0,4,0,10,13.3,0,1,0,6,CHB,Jack Buckley,DEF,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12851,Lachlan,McNeil,Western Bulldogs,5,1,4,9,5,56,0,1,0,1,1,1,1,1,0,0,0,6,4,0,0,2,0,0,77,31,0,1,4,143,2,2,0,0,0,0,0,3,1,0,6,0,0.0,1,0,11,7.6,0,1,1,1,INT,Lachlan McNeil,MID,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12905,Kieren,Briggs,Greater Western Sydney,5,3,9,14,10,71,0,0,32,4,1,1,2,5,2,1,0,10,5,2,0,1,0,0,66,89,1,1,1,132,1,4,0,0,0,2,0,8,3,0,2,14,50.8,2,0,13,15.0,63,1,0,0,RK,Kieren Briggs,RUC,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12910,Callum,Brown,Greater Western Sydney,2,0,1,3,1,33,0,0,0,2,0,1,0,2,0,0,0,3,0,0,0,1,0,0,36,16,0,0,0,56,2,1,1,0,0,0,0,1,0,1,3,0,0.0,0,0,3,1.7,0,0,0,1,SUB,Callum Brown,UTIL,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12917,Lachlan,Bramble,Western Bulldogs,8,0,7,15,10,67,0,1,0,0,3,1,0,2,1,0,0,3,10,0,0,1,0,0,82,40,0,0,2,340,6,3,0,0,0,0,0,6,5,0,3,0,0.0,0,0,6,3.7,0,1,1,0,HBFL,Lachlan Bramble,DEF,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12924,Jamarra,Ugle-Hagan,Western Bulldogs,12,4,1,13,4,31,0,1,0,4,0,8,1,7,0,3,0,4,9,0,1,1,0,0,80,58,0,1,4,325,8,1,1,0,0,1,1,4,4,1,4,0,0.0,0,1,16,-6.4,0,0,2,1,HFFL,Jamarra Ugle-Hagan,FWD,1,24,0,0,0,0,1,0,1,37,98,61
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12934,James,Peatling,Greater Western Sydney,9,1,6,15,12,80,0,0,0,9,1,3,3,4,4,0,0,11,6,0,0,0,0,1,65,82,1,2,3,237,3,5,0,0,0,0,0,18,6,2,8,0,0.0,1,0,26,11.5,0,2,1,0,INT,James Peatling,MID,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,12970,Finn,Callaghan,Greater Western Sydney,10,3,16,26,17,65,0,0,0,2,5,5,5,2,0,1,0,10,16,0,0,0,2,0,87,76,1,4,4,458,4,3,0,0,0,0,0,4,5,0,7,0,0.0,0,0,8,15.7,0,1,0,0,R,Finn Callaghan,MID,0,24,0,0,0,0,1,0,0,37,61,98
Mars Stadium,16831,Western Bulldogs,Greater Western Sydney,2024-08-25,12:30:00,0,24,14,14,98,9,7,61,37,Western Bulldogs,19,13023,Sam,Darcy,Western Bulldogs,8,1,4,12,5,42,2,0,7,3,1,4,3,3,1,2,0,10,2,0,0,2,0,0,73,61,0,3,4,236,4,3,0,0,0,1,1,6,3,2,6,1,25.9,1,0,14,11.0,27,2,2,2,FF,Sam Darcy,FWD,1,24,0,0,0,0,1,0,1,37,98,61
